"gene","US","MH","GH","AN","sum","max_PBE","max_PBE_pop","chr","pos","max_PCAdapt","description","pathway_name","pathway_id","heatmap"
"Zm00001d042876",1,0,1,1,3,1.1897731670655,"MH",3,182600165,3.87437330437564,"Phospholipid/glycerol acyltransferase family protein","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d032973",1,1,1,0,3,1.1810847094608,"AN",1,245151413,30.6957888553864,"Glycerol-3-phosphate acyltransferase 5","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d048766",1,1,1,0,3,1.02209854853866,"AN",4,5225252,1.81946533118201," phospholipid synthesis2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d013935",1,1,0,1,3,0.96248651436401,"GH",5,25233160,0.765408246551896,"WAPL (Wings apart-like protein regulation of heterochromatin) protein","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d028731",1,1,0,1,3,0.850111893877435,"GH",1,44532059,22.3584667332039,"Dolichyldiphosphatase 1  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d034732",0,1,1,1,3,0.828097150260428,"AN",1,300959030,6.41879151885412,"Glycerol-3-phosphate acyltransferase 1  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d038959",0,1,1,1,3,0.634994187770549,"AN",6,167699483,18.5483820079925,"O-acyltransferase WSD1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d005579",1,0,1,0,2,1.50957895376842,"AN",2,179323255,3.57171035139824,"Lipid phosphate phosphatase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d042813",1,0,0,1,2,1.24375451574449,"MH",3,181000605,0.389934984347712," glycerol-3-phosphosphate acyltransferase1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d037760",1,0,0,1,2,1.20467562885689,"US",6,136597839,2.96824178418229,"O-acyltransferase  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d014425",0,1,0,1,2,1.1897731670655,"MH",5,46343893,134.293008319,"Glycerol-3-phosphate acyltransferase  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d038389",0,0,1,1,2,1.1810847094608,"AN",6,156208642,1.25715055552286,"Phosphatidate phosphatase PAH1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d043267",1,0,0,1,2,1.11256509005226,"US",3,193840470,68.9391869846264,"Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d011430",1,0,0,1,2,1.00242644234479,"MH",8,150347565,1.82082871746423,"Glycerol-3-phosphate acyltransferase 1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d017767",1,0,1,0,2,0.925004283225234,"AN",5,206254011,16.3987654129182,"Lipid phosphate phosphatase epsilon 2 chloroplastic","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d021675",1,1,0,0,2,0.821737283297166,"GH",7,159790282,7.17029164702211,"glycerol-3-phosphate acyltransferase 9","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d011927",0,1,1,0,2,0.803311771071037,"AN",8,164788135,5.24974431901891,"Phospholipid/glycerol acyltransferase family protein","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d030117",0,1,0,1,2,0.707232138686327,"MH",1,107095765,0.027588943154461,"Glycerol-3-phosphate acyltransferase chloroplastic","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d006153",1,1,0,0,2,0.628874146766941,"US",2,199939530,4.25907286094638,"1-acylglycerol-3-phosphate O-acyltransferase","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d003703",1,1,0,0,2,0.543740493534016,"AN",2,55398360,0.877631440056405,"Lipid phosphate phosphatase delta","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d043947",1,0,0,1,2,0.445553027037523,"US",3,214419696,0.167228429636203,"Lipid phosphate phosphatase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d041596",0,0,1,0,1,0.845643177089361,"AN",3,129159900,0.0528462823650112,"Probable glycerol-3-phosphate acyltransferase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d026549",0,0,1,0,1,0.789520753280511,"AN",10,148013777,7.9138100793371,"N-acylphosphatidylethanolamine synthase","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d038366",0,0,1,0,1,0.601670501337319,"AN",6,155606429,4.86145894856883,"Glycerol-3-phosphate acyltransferase 5","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d027810",0,1,0,0,1,0.584847227823541,"GH",1,14253664,4.15736887046142,"Glycerol-3-phosphate acyltransferase 5","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d010151",0,1,0,0,1,0.584847227823541,"GH",NA,NA,NA,"DNA topoisomerase type IA core","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d049616",0,1,0,0,1,0.552579608244109,"GH",4,37703029,4.69885151349418,"Glycerol-3-phosphate acyltransferase 1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d010520",0,1,0,0,1,0.528886884074045,"GH",8,118977313,0.0133053168712128,"Glycerol-3-phosphate acyltransferase 5","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d008592",1,0,0,0,1,0.499720558056296,"AN",8,13772326,20.8468148714908,"Putative lipid phosphate phosphatase 3 chloroplastic","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d021073",0,0,0,1,1,0.472230840134856,"MH",7,142164714,0.404064198975598,"transferases transferring acyl groups other than amino-acyl groups;acyltransferases","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d032379",0,0,0,1,1,0.462295285526493,"MH",1,224581667,19.148908100697,"Lipid phosphate phosphatase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d033915",0,0,0,1,1,0.453120898010617,"MH",1,278512308,0.0223469632358968,"Glycerol-3-phosphate acyltransferase 5","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d034518",0,0,0,1,1,0.423587626005676,"GH",1,295585779,2.73990567625881,"Lipid phosphate phosphatase delta","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d044136",0,0,0,0,0,0.446802594674195,"AN",3,220101547,21.9581586985921,"Glycerol-3-phosphate acyltransferase 1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d051628",0,0,0,0,0,0.440675857704803,"AN",4,165052086,0.815556830168536,"Diacylglycerol O-acyltransferase 1  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d040265",0,0,0,0,0,0.40281788738593,"GH",3,35056973,33.4532453210793,"Glycerol-3-phosphate acyltransferase 1  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d010078",0,0,0,0,0,0.335107856887804,"GH",NA,NA,NA,"Glycerol-3-phosphate 2-O-acyltransferase 6","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d038908",0,0,0,0,0,0.330624882850874,"GH",6,166814565,2.55572580010025,"Lipid phosphate phosphatase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d014984",0,0,0,0,0,0.330624882850874,"GH",5,71084956,1.3212366202019,"Glycerol-3-phosphate acyltransferase 8  ","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d007714",0,0,0,0,0,0.328389375337475,"MH",2,238011737,1.08338641743745,"Probable glycerol-3-phosphate acyltransferase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d038620",0,0,0,0,0,0.317757433647102,"GH",6,161065690,17.6315797081316,"Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d043853",0,0,0,0,0,0.305129396740801,"MH",3,212106244,9.22592620997307,"O-acyltransferase WSD1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d031780",0,0,0,0,0,0.0902918934476826,"GH",1,201522307,2.09841124070166,"Lipid phosphate phosphatase delta","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d051380",0,0,0,0,0,0.080377889439697,"GH",4,156492237,0.00924041475509709,"Probable lipid phosphate phosphatase beta","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d051561",0,0,0,0,0,-0.0635296606504012,"US",4,162760568,1.43542163090215,"Lipid phosphate phosphatase epsilon 2 chloroplastic","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d036982",0,0,0,0,0,NA,NA,6,108202924,102.14650810084," linoleic acid1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d020040",0,0,0,0,0,NA,NA,7,87961186,16.238975724427,"Lipid phosphate phosphatase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d011638",0,0,0,0,0,NA,NA,8,157112434,8.22105427597438,"Lipid phosphate phosphatase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d047666",0,0,0,0,0,NA,NA,9,138642236,5.13929752212338,"glycerol-3-phosphate acyltransferase 9","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d013046",0,0,0,0,0,NA,NA,5,3734424,3.83940888692773,"Lipid phosphate phosphatase delta","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d005831",0,0,0,0,0,NA,NA,2,190290849,1.59876294375591,"Phospholipid:diacylglycerol acyltransferase 1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d049024",0,0,0,0,0,NA,NA,4,12957821,0.00168940887571231,"Diacylglycerol O-acyltransferase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d014426",0,0,0,0,0,NA,NA,NA,NA,NA,"Glycerol-3-phosphate acyltransferase chloroplastic","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d014506",0,0,0,0,0,NA,NA,NA,NA,NA,"Diacylglycerol O-acyltransferase 2","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d042870",0,0,0,0,0,NA,NA,NA,NA,NA,"Phospholipid:diacylglycerol acyltransferase 1","diacylglycerol and triacylglycerol biosynthesis","TRIGLSYN-PWY",17
"Zm00001d043527",1,1,1,1,4,0.866264736827633,"AN",3,202756643,11.1259384365926,"Putative dual specificity protein phosphatase DSP8","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d053957",1,1,0,1,3,1.56511152729365,"US",4,244195837,8.48944775201261,"Phosphatidate cytidylyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d007638",1,1,0,1,3,1.26297895128879,"US",2,236713324,0.000133146730262701," phospholipid synthesis1","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d042876",1,0,1,1,3,1.1897731670655,"MH",3,182600165,3.87437330437564,"Phospholipid/glycerol acyltransferase family protein","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d032973",1,1,1,0,3,1.1810847094608,"AN",1,245151413,30.6957888553864,"Glycerol-3-phosphate acyltransferase 5","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d048766",1,1,1,0,3,1.02209854853866,"AN",4,5225252,1.81946533118201," phospholipid synthesis2","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d013935",1,1,0,1,3,0.96248651436401,"GH",5,25233160,0.765408246551896,"WAPL (Wings apart-like protein regulation of heterochromatin) protein","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d004913",1,1,1,0,3,0.925004283225234,"AN",2,148162730,0.891496794685118,"Dual specificity protein phosphatase Diacylglycerol kinase catalytic region","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d034732",0,1,1,1,3,0.828097150260428,"AN",1,300959030,6.41879151885412,"Glycerol-3-phosphate acyltransferase 1  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d053101",1,0,1,1,3,0.648005851616146,"AN",4,213757018,3.20532748238843,NA,"phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d028698",1,1,1,0,3,0.567717908631027,"AN",1,43446514,8.27594360878073,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d042813",1,0,0,1,2,1.24375451574449,"MH",3,181000605,0.389934984347712," glycerol-3-phosphosphate acyltransferase1","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d014425",0,1,0,1,2,1.1897731670655,"MH",5,46343893,134.293008319,"Glycerol-3-phosphate acyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d043267",1,0,0,1,2,1.11256509005226,"US",3,193840470,68.9391869846264,"Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d011430",1,0,0,1,2,1.00242644234479,"MH",8,150347565,1.82082871746423,"Glycerol-3-phosphate acyltransferase 1","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d021675",1,1,0,0,2,0.821737283297166,"GH",7,159790282,7.17029164702211,"glycerol-3-phosphate acyltransferase 9","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d030117",0,1,0,1,2,0.707232138686327,"MH",1,107095765,0.027588943154461,"Glycerol-3-phosphate acyltransferase chloroplastic","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d006153",1,1,0,0,2,0.628874146766941,"US",2,199939530,4.25907286094638,"1-acylglycerol-3-phosphate O-acyltransferase","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d047763",1,0,0,0,1,1.26297895128879,"US",9,141269647,3.3102433245023,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d041596",0,0,1,0,1,0.845643177089361,"AN",3,129159900,0.0528462823650112,"Probable glycerol-3-phosphate acyltransferase 2","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d043228",0,0,1,0,1,0.813863695667344,"AN",3,192499398,2.05595658331118,"Cardiolipin synthetase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d005587",1,0,0,0,1,0.669448743776509,"US",2,179828570,0.179323996934346,"Phosphatidate cytidylyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d024529",0,0,1,0,1,0.652976109600478,"AN",10,76541222,6.24317663375608,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 2","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d038366",0,0,1,0,1,0.601670501337319,"AN",6,155606429,4.86145894856883,"Glycerol-3-phosphate acyltransferase 5","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d027810",0,1,0,0,1,0.584847227823541,"GH",1,14253664,4.15736887046142,"Glycerol-3-phosphate acyltransferase 5","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d038779",1,0,0,0,1,0.57589113727898,"US",6,164288864,0.00201307815051549,"Dual-specificity protein-like phosphatase 4  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d049616",0,1,0,0,1,0.552579608244109,"GH",4,37703029,4.69885151349418,"Glycerol-3-phosphate acyltransferase 1","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d032730",0,0,0,1,1,0.549305894334117,"MH",NA,NA,NA,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d010520",0,1,0,0,1,0.528886884074045,"GH",8,118977313,0.0133053168712128,"Glycerol-3-phosphate acyltransferase 5","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d007860",0,0,0,1,1,0.506726740164049,"MH",2,241035221,0.113698237139727,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d033915",0,0,0,1,1,0.453120898010617,"MH",1,278512308,0.0223469632358968,"Glycerol-3-phosphate acyltransferase 5","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d053024",0,0,0,1,1,0.446909251647439,"MH",NA,NA,NA,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 2","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d044136",0,0,0,0,0,0.446802594674195,"AN",3,220101547,21.9581586985921,"Glycerol-3-phosphate acyltransferase 1","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d012701",0,0,0,0,0,0.440675857704803,"AN",8,178881665,1.67493655657792,"Phosphatidate cytidylyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d040265",0,0,0,0,0,0.40281788738593,"GH",3,35056973,33.4532453210793,"Glycerol-3-phosphate acyltransferase 1  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d045324",0,0,0,0,0,0.335803820704048,"AN",9,18956840,11.3423075489664,"Putative dual specificity protein phosphatase DSP8","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d010078",0,0,0,0,0,0.335107856887804,"GH",NA,NA,NA,"Glycerol-3-phosphate 2-O-acyltransferase 6","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d014984",0,0,0,0,0,0.330624882850874,"GH",5,71084956,1.3212366202019,"Glycerol-3-phosphate acyltransferase 8  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d007714",0,0,0,0,0,0.328389375337475,"MH",2,238011737,1.08338641743745,"Probable glycerol-3-phosphate acyltransferase 2","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d038620",0,0,0,0,0,0.317757433647102,"GH",6,161065690,17.6315797081316,"Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d043401",0,0,0,0,0,0.24415859906776,"US",3,198869385,6.26656944629985,"Phosphatidate cytidylyltransferase  ","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d043207",0,0,0,0,0,0.230260802955668,"AN",3,191786507,21.4820050226381,"haloacid dehalogenase (HAD) superfamily protein","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d015103",0,0,0,0,0,0.193304213998609,"US",NA,NA,NA,"cytidinediphosphate diacylglycerol synthase 4","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d028795",0,0,0,0,0,0.10494380512905,"US",NA,NA,NA,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d025183",0,0,0,0,0,0.0800427326735368,"MH",NA,NA,NA,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d020000",0,0,0,0,0,-0.011598629283704,"AN",NA,NA,NA,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d029874",0,0,0,0,0,-0.51983467651729,"MH",NA,NA,NA,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d047666",0,0,0,0,0,NA,NA,9,138642236,5.13929752212338,"glycerol-3-phosphate acyltransferase 9","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d000029",0,0,0,0,0,NA,NA,NA,NA,NA,NA,"phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d002367",0,0,0,0,0,NA,NA,NA,NA,NA,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 2","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d014426",0,0,0,0,0,NA,NA,NA,NA,NA,"Glycerol-3-phosphate acyltransferase chloroplastic","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d025213",0,0,0,0,0,NA,NA,NA,NA,NA,"Putative dual specificity protein phosphatase DSP8","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d035813",0,0,0,0,0,NA,NA,NA,NA,NA,"Phosphatidate cytidylyltransferase 3","phosphatidylglycerol biosynthesis II (non-plastidic)","PWY4FS-8",18
"Zm00001d017036",1,1,1,1,4,1.26297895128879,"US",5,183333072,18.0367720858857,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d050917",1,1,1,0,3,1.22232930950887,"GH",4,130889140,10.4363792121596,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d033187",0,1,1,1,3,1.22232930950887,"GH",1,253272275,4.78915768802175,"Glycerophosphoryl diester phosphodiesterase  ","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d024967",1,1,0,1,3,1.08410029191347,"US",10,97279080,1.78228043614644,"Glycerol-3-phosphate dehydrogenase SDP6 mitochondrial","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d017149",0,1,1,1,3,1.07954328277888,"GH",5,187063373,2.41796868174636,"Serine/threonine protein kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d040094",1,1,1,0,3,0.845643177089361,"AN",3,27362778,1.81317366998488,"G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d031412",1,1,0,0,2,1.19482833053658,"AN",1,189294347,2.43990088424863,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d025670",1,0,0,1,2,0.877151362936673,"AN",10,125785930,6.37217551508954,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d031653",0,0,1,1,2,0.821737283297166,"GH",1,197487604,3.13044071345209,"Glycerophosphodiester phosphodiesterase GDPD2","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d008458",0,1,1,0,2,0.528886884074045,"GH",NA,NA,NA,"Cysteine-rich receptor-like protein kinase 37","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d024961",0,1,0,0,1,1.35402524340863,"MH",10,96956383,3.39637984224234,"Serine/threonine protein kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d016588",0,1,0,0,1,1.00242644234479,"MH",5,168633635,0.0129823322060674,"Glycerophosphodiester phosphodiesterase GDPD2","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d008477",1,0,0,0,1,0.980416406640329,"AN",8,9824277,0.0103745392552084," receptor-like kinase4","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d008479",1,0,0,0,1,0.980416406640329,"AN",8,9824277,0.0103745392552084,"receptor-like kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d039923",1,0,0,0,1,0.877151362936673,"AN",3,19602719,2.42606064985172,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d015609",1,0,0,0,1,0.813863695667344,"AN",5,100950338,1.20845466436907,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d048970",1,0,0,0,1,0.789520753280511,"AN",4,11120013,0.00607687551926384,"Glycerophosphodiester phosphodiesterase GDPD4","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d022153",0,1,0,0,1,0.759461898279969,"MH",7,171379183,6.90118049556731,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d024962",1,0,0,0,1,0.652976109600478,"AN",10,96956383,3.39637984224234,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d008457",1,0,0,0,1,0.624118215155785,"AN",8,9219226,18.0684500658208,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d008586",0,1,0,0,1,0.502961572620785,"AN",8,13642955,10.841161916123,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d012677",0,0,0,1,1,0.498548803372042,"AN",8,178446538,0.626148834164817,"Glycerophosphodiester phosphodiesterase GDPD5","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d008585",0,1,0,0,1,0.446909251647439,"MH",8,13612290,0.857643117003674,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d039921",0,0,1,0,1,0.444063015245382,"GH",3,19481822,0.182314096382797,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d052875",0,0,0,0,0,0.483496326934291,"AN",4,203132583,3.37233532128309,"Glycerophosphodiester phosphodiesterase GDPDL3","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d022067",0,0,0,0,0,0.326357796871431,"US",7,169295990,8.27763715200368,"Glycerophosphodiester phosphodiesterase GDPD5","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d003924",0,0,0,0,0,0.26580969314598,"US",2,68551228,16.196539036214,"Glycerophosphodiester phosphodiesterase GDPD2","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d039920",0,0,0,0,0,0.24415859906776,"US",3,19384086,1.70130780909473,"PR5-like receptor kinase","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d053812",0,0,0,0,0,0.24415859906776,"US",NA,NA,NA,"Glycerophosphodiester phosphodiesterase GDPD4","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d011629",0,0,0,0,0,0.172085722146418,"US",8,156764291,2.45506609576328," Helminthosporium turcicum resistanceN1","glycerophosphodiester degradation","PWY-6952",19
"Zm00001d030927",0,0,0,0,0,0.12990213114713,"AN",NA,NA,NA,NA,"glycerophosphodiester degradation","PWY-6952",19
